time,cell,pdu,measured_power_util,production_power_util
1868100000000,a,pdu6,0.7170,0.6070
634800000000,a,pdu6,0.7170,0.6070
622800000000,a,pdu6,0.7170,0.6070
623100000000,a,pdu6,0.7170,0.6070
1926300000000,a,pdu6,0.7110,0.6070
1923300000000,a,pdu6,0.7110,0.6070
1577400000000,a,pdu6,0.7110,0.6070
1841100000000,a,pdu6,0.7050,0.6070
2085900000000,a,pdu6,0.7050,0.6070
1578300000000,a,pdu6,0.7050,0.6070
1932900000000,a,pdu6,0.7050,0.6070
1932600000000,a,pdu6,0.7050,0.6070
2276400000000,a,pdu6,0.6990,0.6070
1453200000000,a,pdu6,0.6990,0.6070
1931700000000,a,pdu6,0.6990,0.6070
2403300000000,a,pdu6,0.6930,0.6070
1603500000000,a,pdu6,0.6930,0.6070
2274600000000,a,pdu6,0.6870,0.6070
2450400000000,a,pdu6,0.6870,0.6070
1451700000000,a,pdu6,0.6870,0.6070
1853700000000,a,pdu6,0.6810,0.6070
850500000000,a,pdu6,0.7580,0.6070
852000000000,a,pdu6,0.7520,0.6070
749100000000,a,pdu6,0.7520,0.6070
760200000000,a,pdu6,0.7520,0.6070
847500000000,a,pdu6,0.7460,0.6070
839700000000,a,pdu6,0.7460,0.6070
1700400000000,a,pdu6,0.7400,0.6070
1778100000000,a,pdu6,0.7400,0.6070
1658100000000,a,pdu6,0.7400,0.6070
2201400000000,a,pdu6,0.7400,0.6070
2200500000000,a,pdu6,0.7400,0.6070
1485600000000,a,pdu6,0.7400,0.6070
1706700000000,a,pdu6,0.7400,0.6070
2287200000000,a,pdu6,0.7340,0.6070
1139100000000,a,pdu6,0.7340,0.6070
1460100000000,a,pdu6,0.7340,0.6070
707400000000,a,pdu6,0.7340,0.6070
2190300000000,a,pdu6,0.7340,0.6070
2418600000000,a,pdu6,0.7340,0.6070
652500000000,a,pdu6,0.7340,0.6070
2400600000000,a,pdu6,0.7340,0.6070
1785000000000,a,pdu6,0.7340,0.6070
788400000000,a,pdu6,0.7340,0.6070
1460400000000,a,pdu6,0.7340,0.6070
2293500000000,a,pdu6,0.7340,0.6070
2457000000000,a,pdu6,0.7340,0.6070
1589700000000,a,pdu6,0.7340,0.6070
776100000000,a,pdu6,0.7340,0.6070
2385300000000,a,pdu6,0.7340,0.6070
790800000000,a,pdu6,0.7280,0.6070
763800000000,a,pdu6,0.7280,0.6070
1969200000000,a,pdu6,0.7280,0.6070
1521900000000,a,pdu6,0.7280,0.6070
1949400000000,a,pdu6,0.7280,0.6070
1508700000000,a,pdu6,0.7280,0.6070
644100000000,a,pdu6,0.7280,0.6070
1873500000000,a,pdu6,0.7280,0.6070
1864800000000,a,pdu6,0.7280,0.6070
2121900000000,a,pdu6,0.7280,0.6070
2526600000000,a,pdu6,0.7280,0.6070
2381700000000,a,pdu6,0.7280,0.6070
1968900000000,a,pdu6,0.7280,0.6070
2122200000000,a,pdu6,0.7280,0.6070
2562000000000,a,pdu6,0.7220,0.6070
2528100000000,a,pdu6,0.7220,0.6070
1959600000000,a,pdu6,0.7220,0.6070
2460600000000,a,pdu6,0.7220,0.6070
1860300000000,a,pdu6,0.7220,0.6070
1140000000000,a,pdu6,0.7220,0.6070
2525100000000,a,pdu6,0.7220,0.6070
2562600000000,a,pdu6,0.7220,0.6070
1170600000000,a,pdu6,0.7220,0.6070
1833900000000,a,pdu6,0.7160,0.6070
1787700000000,a,pdu6,0.7160,0.6070
1868400000000,a,pdu6,0.7160,0.6070
1839900000000,a,pdu6,0.7160,0.6070
1141800000000,a,pdu6,0.7160,0.6070
623400000000,a,pdu6,0.7160,0.6070
2559000000000,a,pdu6,0.7160,0.6070
2448900000000,a,pdu6,0.7100,0.6070
2406000000000,a,pdu6,0.7100,0.6070
1934700000000,a,pdu6,0.7100,0.6070
638400000000,a,pdu6,0.7100,0.6070
1930800000000,a,pdu6,0.7100,0.6070
1846200000000,a,pdu6,0.7040,0.6070
1847100000000,a,pdu6,0.7040,0.6070
1926000000000,a,pdu6,0.7040,0.6070
2278200000000,a,pdu6,0.7040,0.6070
2277600000000,a,pdu6,0.7040,0.6070
1832700000000,a,pdu6,0.7040,0.6070
1837800000000,a,pdu6,0.6980,0.6070
2403900000000,a,pdu6,0.6980,0.6070
1359600000000,a,pdu6,0.6920,0.6070
1352700000000,a,pdu6,0.6860,0.6070
1451100000000,a,pdu6,0.6800,0.6070
850800000000,a,pdu6,0.7570,0.6070
849300000000,a,pdu6,0.7570,0.6070
843300000000,a,pdu6,0.7450,0.6070
840000000000,a,pdu6,0.7450,0.6070
881100000000,a,pdu6,0.7450,0.6070
2290800000000,a,pdu6,0.7390,0.6070
2201100000000,a,pdu6,0.7390,0.6070
2200200000000,a,pdu6,0.7390,0.6070
1139400000000,a,pdu6,0.7390,0.6070
1780800000000,a,pdu6,0.7390,0.6070
2266800000000,a,pdu6,0.7390,0.6070
654000000000,a,pdu6,0.7390,0.6070
2419500000000,a,pdu6,0.7330,0.6070
2384100000000,a,pdu6,0.7330,0.6070
2416500000000,a,pdu6,0.7330,0.6070
2418000000000,a,pdu6,0.7330,0.6070
2117400000000,a,pdu6,0.7330,0.6070
2433000000000,a,pdu6,0.7330,0.6070
1484100000000,a,pdu6,0.7330,0.6070
653400000000,a,pdu6,0.7330,0.6070
779400000000,a,pdu6,0.7330,0.6070
1527300000000,a,pdu6,0.7330,0.6070
651600000000,a,pdu6,0.7330,0.6070
2193300000000,a,pdu6,0.7330,0.6070
2418900000000,a,pdu6,0.7330,0.6070
2292000000000,a,pdu6,0.7330,0.6070
1501800000000,a,pdu6,0.7270,0.6070
1874100000000,a,pdu6,0.7270,0.6070
2444400000000,a,pdu6,0.7270,0.6070
1499700000000,a,pdu6,0.7270,0.6070
1877100000000,a,pdu6,0.7270,0.6070
2187300000000,a,pdu6,0.7270,0.6070
1503300000000,a,pdu6,0.7270,0.6070
2398500000000,a,pdu6,0.7270,0.6070
2398800000000,a,pdu6,0.7270,0.6070
1522500000000,a,pdu6,0.7270,0.6070
2569800000000,a,pdu6,0.7270,0.6070
2572500000000,a,pdu6,0.7270,0.6070
2114100000000,a,pdu6,0.7270,0.6070
789300000000,a,pdu6,0.7270,0.6070
1138800000000,a,pdu6,0.7270,0.6070
1489800000000,a,pdu6,0.7270,0.6070
1147500000000,a,pdu6,0.7270,0.6070
2120700000000,a,pdu6,0.7270,0.6070
2467800000000,a,pdu6,0.7270,0.6070
1659000000000,a,pdu6,0.7270,0.6070
1489500000000,a,pdu6,0.7210,0.6070
1513500000000,a,pdu6,0.7210,0.6070
2560200000000,a,pdu6,0.7210,0.6070
2524800000000,a,pdu6,0.7210,0.6070
2563200000000,a,pdu6,0.7210,0.6070
1865400000000,a,pdu6,0.7210,0.6070
2093400000000,a,pdu6,0.7210,0.6070
1453800000000,a,pdu6,0.7150,0.6070
624300000000,a,pdu6,0.7150,0.6070
1396200000000,a,pdu6,0.7150,0.6070
1395900000000,a,pdu6,0.7150,0.6070
1454400000000,a,pdu6,0.7150,0.6070
762900000000,a,pdu6,0.7150,0.6070
1308900000000,a,pdu6,0.7090,0.6070
1309200000000,a,pdu6,0.7090,0.6070
2080200000000,a,pdu6,0.7090,0.6070
1756500000000,a,pdu6,0.7030,0.6070
2451300000000,a,pdu6,0.6970,0.6070
1746300000000,a,pdu6,0.6910,0.6070
1853400000000,a,pdu6,0.6790,0.6070
1657500000000,a,pdu6,0.7440,0.6010
1011300000000,a,pdu6,0.7320,0.6010
1011600000000,a,pdu6,0.7320,0.6010
2293200000000,a,pdu6,0.7320,0.6010
1009500000000,a,pdu6,0.7320,0.6010
1004700000000,a,pdu6,0.7320,0.6010
2208000000000,a,pdu6,0.7320,0.6010
2513700000000,a,pdu6,0.7260,0.6010
2210100000000,a,pdu6,0.7260,0.6010
2165700000000,a,pdu6,0.7260,0.6010
1465500000000,a,pdu6,0.7260,0.6010
2640300000000,a,pdu6,0.7260,0.6010
2478600000000,a,pdu6,0.7260,0.6010
2667300000000,a,pdu6,0.7260,0.6010
1513200000000,a,pdu6,0.7260,0.6010
1917300000000,a,pdu6,0.7260,0.6010
1389300000000,a,pdu6,0.7200,0.6010
1616400000000,a,pdu6,0.7200,0.6010
1650600000000,a,pdu6,0.7200,0.6010
1918800000000,a,pdu6,0.7200,0.6010
2607600000000,a,pdu6,0.7200,0.6010
1882800000000,a,pdu6,0.7200,0.6010
1551900000000,a,pdu6,0.7200,0.6010
1883100000000,a,pdu6,0.7200,0.6010
1920600000000,a,pdu6,0.7140,0.6010
1467900000000,a,pdu6,0.7140,0.6010
1651500000000,a,pdu6,0.7140,0.6010
2582100000000,a,pdu6,0.7140,0.6010
2178900000000,a,pdu6,0.7140,0.6010
958200000000,a,pdu6,0.7140,0.6010
1132500000000,a,pdu6,0.7140,0.6010
2264100000000,a,pdu6,0.7140,0.6010
958800000000,a,pdu6,0.7140,0.6010
1955100000000,a,pdu6,0.7080,0.6010
955200000000,a,pdu6,0.7080,0.6010
2649300000000,a,pdu6,0.7080,0.6010
592200000000,a,pdu6,0.7080,0.6010
1955700000000,a,pdu6,0.7080,0.6010
959700000000,a,pdu6,0.7080,0.6010
1984200000000,a,pdu6,0.7080,0.6010
1206600000000,a,pdu6,0.7080,0.6010
2599200000000,a,pdu6,0.7080,0.6010
1955400000000,a,pdu6,0.7080,0.6010
1384800000000,a,pdu6,0.7080,0.6010
1385100000000,a,pdu6,0.7080,0.6010
853800000000,a,pdu6,0.7080,0.6010
674700000000,a,pdu6,0.7080,0.6010
1983900000000,a,pdu6,0.7080,0.6010
615900000000,a,pdu6,0.7080,0.6010
2514900000000,a,pdu6,0.7080,0.6010
1738200000000,a,pdu6,0.7020,0.6010
2501100000000,a,pdu6,0.7020,0.6010
1730700000000,a,pdu6,0.7020,0.6010
1204500000000,a,pdu6,0.6960,0.6010
1563900000000,a,pdu6,0.6960,0.6010
1301700000000,a,pdu6,0.6960,0.6010
2508300000000,a,pdu6,0.6960,0.6010
1201800000000,a,pdu6,0.6960,0.6010
2254500000000,a,pdu6,0.6960,0.6010
1134600000000,a,pdu6,0.6960,0.6010
1204200000000,a,pdu6,0.6960,0.6010
1492800000000,a,pdu6,0.6960,0.6010
660300000000,a,pdu6,0.6960,0.6010
2508600000000,a,pdu6,0.6900,0.6010
2076600000000,a,pdu6,0.6900,0.6010
1742400000000,a,pdu6,0.6900,0.6010
1572300000000,a,pdu6,0.6900,0.6010
1713000000000,a,pdu6,0.6900,0.6010
1572900000000,a,pdu6,0.6900,0.6010
1197000000000,a,pdu6,0.6840,0.6010
1743300000000,a,pdu6,0.6840,0.6010
1601100000000,a,pdu6,0.6840,0.6010
1191300000000,a,pdu6,0.6840,0.6010
1743600000000,a,pdu6,0.6780,0.6010
1373100000000,a,pdu6,0.6780,0.6010
1710000000000,a,pdu6,0.6780,0.6010
1798200000000,a,pdu6,0.6720,0.6010
1364400000000,a,pdu6,0.6660,0.6010
2058300000000,a,pdu6,0.6420,0.6010
2058000000000,a,pdu6,0.6420,0.6010
967200000000,a,pdu6,0.7430,0.6010
2202000000000,a,pdu6,0.7370,0.6010
1146300000000,a,pdu6,0.7370,0.6010
847800000000,a,pdu6,0.7310,0.6010
2311800000000,a,pdu6,0.7310,0.6010
1012200000000,a,pdu6,0.7310,0.6010
1011900000000,a,pdu6,0.7310,0.6010
2475300000000,a,pdu6,0.7250,0.6010
2489100000000,a,pdu6,0.7250,0.6010
1722900000000,a,pdu6,0.7250,0.6010
1393500000000,a,pdu6,0.7250,0.6010
1542300000000,a,pdu6,0.7250,0.6010
2137500000000,a,pdu6,0.7250,0.6010
1466100000000,a,pdu6,0.7250,0.6010
2263500000000,a,pdu6,0.7250,0.6010
1003800000000,a,pdu6,0.7250,0.6010
2135400000000,a,pdu6,0.7190,0.6010
2477700000000,a,pdu6,0.7190,0.6010
2518200000000,a,pdu6,0.7190,0.6010
2602200000000,a,pdu6,0.7190,0.6010
1553400000000,a,pdu6,0.7190,0.6010
2427300000000,a,pdu6,0.7190,0.6010
1380900000000,a,pdu6,0.7190,0.6010
1883400000000,a,pdu6,0.7190,0.6010
1560900000000,a,pdu6,0.7130,0.6010
2577900000000,a,pdu6,0.7130,0.6010
1386300000000,a,pdu6,0.7130,0.6010
618900000000,a,pdu6,0.7130,0.6010
2515500000000,a,pdu6,0.7130,0.6010
2584500000000,a,pdu6,0.7130,0.6010
964200000000,a,pdu6,0.7130,0.6010
1391100000000,a,pdu6,0.7130,0.6010
1921500000000,a,pdu6,0.7130,0.6010
2262000000000,a,pdu6,0.7130,0.6010
1914600000000,a,pdu6,0.7130,0.6010
1921800000000,a,pdu6,0.7130,0.6010
1492200000000,a,pdu6,0.7070,0.6010
2577300000000,a,pdu6,0.7070,0.6010
1611300000000,a,pdu6,0.7070,0.6010
1127400000000,a,pdu6,0.7070,0.6010
1610700000000,a,pdu6,0.7070,0.6010
2604300000000,a,pdu6,0.7070,0.6010
2603100000000,a,pdu6,0.7070,0.6010
954900000000,a,pdu6,0.7070,0.6010
1305000000000,a,pdu6,0.7010,0.6010
1302600000000,a,pdu6,0.7010,0.6010
1377600000000,a,pdu6,0.7010,0.6010
1818300000000,a,pdu6,0.7010,0.6010
661200000000,a,pdu6,0.7010,0.6010
1735200000000,a,pdu6,0.6950,0.6010
1205100000000,a,pdu6,0.6950,0.6010
1733700000000,a,pdu6,0.6950,0.6010
1202100000000,a,pdu6,0.6950,0.6010
1203300000000,a,pdu6,0.6890,0.6010
1203900000000,a,pdu6,0.6890,0.6010
1192200000000,a,pdu6,0.6890,0.6010
1741500000000,a,pdu6,0.6890,0.6010
2073600000000,a,pdu6,0.6890,0.6010
1741800000000,a,pdu6,0.6890,0.6010
1196100000000,a,pdu6,0.6830,0.6010
1741200000000,a,pdu6,0.6830,0.6010
1368900000000,a,pdu6,0.6770,0.6010
588000000000,a,pdu6,0.6710,0.6010
2591400000000,a,pdu6,0.6650,0.6010
1364700000000,a,pdu6,0.6650,0.6010
1721700000000,a,pdu6,0.7360,0.6010
2292900000000,a,pdu6,0.7360,0.6010
2431500000000,a,pdu6,0.7300,0.6010
668400000000,a,pdu6,0.7300,0.6010
2666100000000,a,pdu6,0.7300,0.6010
2517300000000,a,pdu6,0.7300,0.6010
2307300000000,a,pdu6,0.7300,0.6010
2207700000000,a,pdu6,0.7300,0.6010
594900000000,a,pdu6,0.7300,0.6010
1010400000000,a,pdu6,0.7300,0.6010
2184900000000,a,pdu6,0.7300,0.6010
1506300000000,a,pdu6,0.7300,0.6010
2208300000000,a,pdu6,0.7300,0.6010
1508400000000,a,pdu6,0.7240,0.6010
856800000000,a,pdu6,0.7240,0.6010
2473200000000,a,pdu6,0.7240,0.6010
595800000000,a,pdu6,0.7240,0.6010
2488500000000,a,pdu6,0.7240,0.6010
2052000000000,a,pdu6,0.7240,0.6010
1476900000000,a,pdu6,0.7240,0.6010
2136600000000,a,pdu6,0.7240,0.6010
1791600000000,a,pdu6,0.7240,0.6010
2424600000000,a,pdu6,0.7240,0.6010
2517000000000,a,pdu6,0.7240,0.6010
2053800000000,a,pdu6,0.7240,0.6010
1912800000000,a,pdu6,0.7180,0.6010
1383900000000,a,pdu6,0.7180,0.6010
1474800000000,a,pdu6,0.7180,0.6010
1483500000000,a,pdu6,0.7180,0.6010
997200000000,a,pdu6,0.7180,0.6010
1914000000000,a,pdu6,0.7180,0.6010
578100000000,a,pdu6,0.7180,0.6010
1881300000000,a,pdu6,0.7180,0.6010
2602800000000,a,pdu6,0.7180,0.6010
1789200000000,a,pdu6,0.7180,0.6010
859200000000,a,pdu6,0.7180,0.6010
2586900000000,a,pdu6,0.7120,0.6010
2490300000000,a,pdu6,0.7120,0.6010
1914900000000,a,pdu6,0.7120,0.6010
593100000000,a,pdu6,0.7120,0.6010
1390500000000,a,pdu6,0.7120,0.6010
957900000000,a,pdu6,0.7120,0.6010
1606800000000,a,pdu6,0.7120,0.6010
1390800000000,a,pdu6,0.7120,0.6010
2581500000000,a,pdu6,0.7120,0.6010
1206300000000,a,pdu6,0.7120,0.6010
2261400000000,a,pdu6,0.7060,0.6010
957300000000,a,pdu6,0.7060,0.6010
616200000000,a,pdu6,0.7060,0.6010
2063700000000,a,pdu6,0.7060,0.6010
1136400000000,a,pdu6,0.7060,0.6010
2579400000000,a,pdu6,0.7060,0.6010
963000000000,a,pdu6,0.7060,0.6010
2055300000000,a,pdu6,0.7060,0.6010
1830900000000,a,pdu6,0.7060,0.6010
678900000000,a,pdu6,0.7060,0.6010
1599000000000,a,pdu6,0.7060,0.6010
1726800000000,a,pdu6,0.7060,0.6010
1730400000000,a,pdu6,0.7060,0.6010
2576400000000,a,pdu6,0.7000,0.6010
669600000000,a,pdu6,0.7000,0.6010
1795800000000,a,pdu6,0.7000,0.6010
2654400000000,a,pdu6,0.7000,0.6010
666600000000,a,pdu6,0.7000,0.6010
1563600000000,a,pdu6,0.7000,0.6010
1204800000000,a,pdu6,0.6940,0.6010
1203000000000,a,pdu6,0.6940,0.6010
1192500000000,a,pdu6,0.6880,0.6010
1300800000000,a,pdu6,0.6880,0.6010
1193700000000,a,pdu6,0.6880,0.6010
1603800000000,a,pdu6,0.6880,0.6010
1733100000000,a,pdu6,0.6880,0.6010
2075100000000,a,pdu6,0.6880,0.6010
1539600000000,a,pdu6,0.6820,0.6010
1370400000000,a,pdu6,0.6700,0.6010
2056200000000,a,pdu6,0.6580,0.6010
1027800000000,a,pdu6,0.7410,0.6010
1657800000000,a,pdu6,0.7410,0.6010
1484400000000,a,pdu6,0.7350,0.6010
968100000000,a,pdu6,0.7350,0.6010
2675400000000,a,pdu6,0.7350,0.6010
1005900000000,a,pdu6,0.7350,0.6010
1529700000000,a,pdu6,0.7290,0.6010
2424300000000,a,pdu6,0.7290,0.6010
2670600000000,a,pdu6,0.7290,0.6010
1465800000000,a,pdu6,0.7290,0.6010
1530000000000,a,pdu6,0.7290,0.6010
2187000000000,a,pdu6,0.7290,0.6010
2206200000000,a,pdu6,0.7290,0.6010
2662800000000,a,pdu6,0.7290,0.6010
968400000000,a,pdu6,0.7290,0.6010
2296500000000,a,pdu6,0.7290,0.6010
2486100000000,a,pdu6,0.7290,0.6010
2517600000000,a,pdu6,0.7290,0.6010
974700000000,a,pdu6,0.7230,0.6010
1470900000000,a,pdu6,0.7230,0.6010
1913100000000,a,pdu6,0.7230,0.6010
965100000000,a,pdu6,0.7230,0.6010
1881000000000,a,pdu6,0.7230,0.6010
1794300000000,a,pdu6,0.7230,0.6010
1525800000000,a,pdu6,0.7230,0.6010
2151300000000,a,pdu6,0.7230,0.6010
595500000000,a,pdu6,0.7230,0.6010
1475400000000,a,pdu6,0.7170,0.6010
1468200000000,a,pdu6,0.7170,0.6010
2262300000000,a,pdu6,0.7170,0.6010
2125200000000,a,pdu6,0.7170,0.6010
1381200000000,a,pdu6,0.7170,0.6010
970200000000,a,pdu6,0.7170,0.6010
1616100000000,a,pdu6,0.7170,0.6010
966300000000,a,pdu6,0.7170,0.6010
848100000000,a,pdu6,0.7170,0.6010
2581200000000,a,pdu6,0.7110,0.6010
960000000000,a,pdu6,0.7110,0.6010
1382700000000,a,pdu6,0.7110,0.6010
2514600000000,a,pdu6,0.7110,0.6010
592800000000,a,pdu6,0.7110,0.6010
958500000000,a,pdu6,0.7110,0.6010
1127700000000,a,pdu6,0.7110,0.6010
1133700000000,a,pdu6,0.7110,0.6010
2584800000000,a,pdu6,0.7110,0.6010
1607100000000,a,pdu6,0.7110,0.6010
675600000000,a,pdu6,0.7110,0.6010
1473300000000,a,pdu6,0.7110,0.6010
585000000000,a,pdu6,0.7050,0.6010
1205700000000,a,pdu6,0.7050,0.6010
1737000000000,a,pdu6,0.7050,0.6010
2589600000000,a,pdu6,0.7050,0.6010
679200000000,a,pdu6,0.7050,0.6010
2593500000000,a,pdu6,0.7050,0.6010
2654100000000,a,pdu6,0.6990,0.6010
1607700000000,a,pdu6,0.6990,0.6010
2063100000000,a,pdu6,0.6990,0.6010
2603400000000,a,pdu6,0.6990,0.6010
2255100000000,a,pdu6,0.6990,0.6010
1205400000000,a,pdu6,0.6990,0.6010
2508000000000,a,pdu6,0.6990,0.6010
954300000000,a,pdu6,0.6990,0.6010
1935900000000,a,pdu6,0.6930,0.6010
1739700000000,a,pdu6,0.6930,0.6010
2576100000000,a,pdu6,0.6930,0.6010
1739100000000,a,pdu6,0.6930,0.6010
2076900000000,a,pdu6,0.6930,0.6010
1194900000000,a,pdu6,0.6930,0.6010
1202400000000,a,pdu6,0.6930,0.6010
1739400000000,a,pdu6,0.6930,0.6010
1735500000000,a,pdu6,0.6930,0.6010
1300500000000,a,pdu6,0.6870,0.6010
1605000000000,a,pdu6,0.6870,0.6010
1712400000000,a,pdu6,0.6870,0.6010
1192800000000,a,pdu6,0.6870,0.6010
1135500000000,a,pdu6,0.6870,0.6010
1537500000000,a,pdu6,0.6810,0.6010
1197300000000,a,pdu6,0.6810,0.6010
1371900000000,a,pdu6,0.6750,0.6010
590100000000,a,pdu6,0.6750,0.6010
1797900000000,a,pdu6,0.6690,0.6010
1028100000000,a,pdu6,0.7460,0.6010
966900000000,a,pdu6,0.7400,0.6010
2151900000000,a,pdu6,0.7400,0.6010
862500000000,a,pdu6,0.7340,0.6010
2664300000000,a,pdu6,0.7340,0.6010
687900000000,a,pdu6,0.7340,0.6010
1529400000000,a,pdu6,0.7340,0.6010
2180700000000,a,pdu6,0.7340,0.6010
2674500000000,a,pdu6,0.7340,0.6010
1469100000000,a,pdu6,0.7280,0.6010
2430300000000,a,pdu6,0.7280,0.6010
2209500000000,a,pdu6,0.7280,0.6010
2565900000000,a,pdu6,0.7280,0.6010
1658700000000,a,pdu6,0.7280,0.6010
2298600000000,a,pdu6,0.7280,0.6010
2420100000000,a,pdu6,0.7280,0.6010
2205900000000,a,pdu6,0.7280,0.6010
1006800000000,a,pdu6,0.7280,0.6010
2211000000000,a,pdu6,0.7220,0.6010
1787100000000,a,pdu6,0.7220,0.6010
2514000000000,a,pdu6,0.7220,0.6010
1478400000000,a,pdu6,0.7220,0.6010
1478100000000,a,pdu6,0.7220,0.6010
1636200000000,a,pdu6,0.7220,0.6010
968700000000,a,pdu6,0.7220,0.6010
1548600000000,a,pdu6,0.7220,0.6010
2135700000000,a,pdu6,0.7220,0.6010
1551600000000,a,pdu6,0.7220,0.6010
1882200000000,a,pdu6,0.7220,0.6010
1549500000000,a,pdu6,0.7220,0.6010
2210700000000,a,pdu6,0.7220,0.6010
662700000000,a,pdu6,0.7220,0.6010
2179500000000,a,pdu6,0.7220,0.6010
1781700000000,a,pdu6,0.7220,0.6010
1546500000000,a,pdu6,0.7220,0.6010
969000000000,a,pdu6,0.7160,0.6010
2264400000000,a,pdu6,0.7160,0.6010
2189100000000,a,pdu6,0.7160,0.6010
598500000000,a,pdu6,0.7160,0.6010
1472100000000,a,pdu6,0.7160,0.6010
2124000000000,a,pdu6,0.7160,0.6010
2124600000000,a,pdu6,0.7160,0.6010
2164800000000,a,pdu6,0.7160,0.6010
963300000000,a,pdu6,0.7160,0.6010
1730100000000,a,pdu6,0.7100,0.6010
1954800000000,a,pdu6,0.7100,0.6010
2652900000000,a,pdu6,0.7100,0.6010
955800000000,a,pdu6,0.7100,0.6010
2083500000000,a,pdu6,0.7100,0.6010
963900000000,a,pdu6,0.7100,0.6010
1385400000000,a,pdu6,0.7100,0.6010
1953600000000,a,pdu6,0.7100,0.6010
1544700000000,a,pdu6,0.7100,0.6010
853200000000,a,pdu6,0.7100,0.6010
1982700000000,a,pdu6,0.7100,0.6010
1737900000000,a,pdu6,0.7040,0.6010
674400000000,a,pdu6,0.7040,0.6010
1818600000000,a,pdu6,0.7040,0.6010
1544400000000,a,pdu6,0.7040,0.6010
2079000000000,a,pdu6,0.7040,0.6010
1818900000000,a,pdu6,0.7040,0.6010
2256000000000,a,pdu6,0.7040,0.6010
2078700000000,a,pdu6,0.6980,0.6010
1190100000000,a,pdu6,0.6980,0.6010
1982400000000,a,pdu6,0.6980,0.6010
1734900000000,a,pdu6,0.6980,0.6010
613200000000,a,pdu6,0.6980,0.6010
1734300000000,a,pdu6,0.6980,0.6010
1738800000000,a,pdu6,0.6920,0.6010
2077200000000,a,pdu6,0.6920,0.6010
1910400000000,a,pdu6,0.6920,0.6010
1910700000000,a,pdu6,0.6920,0.6010
1742700000000,a,pdu6,0.6920,0.6010
1987800000000,a,pdu6,0.6920,0.6010
1736400000000,a,pdu6,0.6920,0.6010
1195500000000,a,pdu6,0.6920,0.6010
672600000000,a,pdu6,0.6920,0.6010
1300200000000,a,pdu6,0.6860,0.6010
1195800000000,a,pdu6,0.6860,0.6010
2537100000000,a,pdu6,0.6800,0.6010
1364100000000,a,pdu6,0.6740,0.6010
1851600000000,a,pdu6,0.6620,0.6010
1021200000000,a,pdu6,0.7570,0.6010
1487100000000,a,pdu6,0.7390,0.6010
1533600000000,a,pdu6,0.7390,0.6010
2292300000000,a,pdu6,0.7330,0.6010
2674200000000,a,pdu6,0.7330,0.6010
1721400000000,a,pdu6,0.7330,0.6010
1009200000000,a,pdu6,0.7330,0.6010
1917000000000,a,pdu6,0.7330,0.6010
2489700000000,a,pdu6,0.7270,0.6010
1535700000000,a,pdu6,0.7270,0.6010
2206500000000,a,pdu6,0.7270,0.6010
1477200000000,a,pdu6,0.7270,0.6010
2468700000000,a,pdu6,0.7270,0.6010
858900000000,a,pdu6,0.7210,0.6010
852900000000,a,pdu6,0.7210,0.6010
1470300000000,a,pdu6,0.7210,0.6010
1885200000000,a,pdu6,0.7210,0.6010
1379700000000,a,pdu6,0.7210,0.6010
2139300000000,a,pdu6,0.7210,0.6010
974400000000,a,pdu6,0.7210,0.6010
1880700000000,a,pdu6,0.7210,0.6010
1386000000000,a,pdu6,0.7150,0.6010
1381500000000,a,pdu6,0.7150,0.6010
1132800000000,a,pdu6,0.7150,0.6010
1545000000000,a,pdu6,0.7150,0.6010
576300000000,a,pdu6,0.7150,0.6010
2582700000000,a,pdu6,0.7150,0.6010
2215800000000,a,pdu6,0.7150,0.6010
1130700000000,a,pdu6,0.7150,0.6010
1390200000000,a,pdu6,0.7150,0.6010
959100000000,a,pdu6,0.7150,0.6010
2166000000000,a,pdu6,0.7150,0.6010
1651200000000,a,pdu6,0.7150,0.6010
2646900000000,a,pdu6,0.7090,0.6010
578400000000,a,pdu6,0.7090,0.6010
2597100000000,a,pdu6,0.7090,0.6010
598200000000,a,pdu6,0.7090,0.6010
2648700000000,a,pdu6,0.7090,0.6010
1386900000000,a,pdu6,0.7090,0.6010
1206000000000,a,pdu6,0.7090,0.6010
2260200000000,a,pdu6,0.7090,0.6010
1137900000000,a,pdu6,0.7090,0.6010
969900000000,a,pdu6,0.7090,0.6010
2596200000000,a,pdu6,0.7030,0.6010
660000000000,a,pdu6,0.7030,0.6010
679500000000,a,pdu6,0.7030,0.6010
1731900000000,a,pdu6,0.7030,0.6010
2260800000000,a,pdu6,0.7030,0.6010
1656000000000,a,pdu6,0.7030,0.6010
1209900000000,a,pdu6,0.7030,0.6010
1972200000000,a,pdu6,0.7030,0.6010
2500800000000,a,pdu6,0.7030,0.6010
1209600000000,a,pdu6,0.7030,0.6010
1997400000000,a,pdu6,0.7030,0.6010
2279100000000,a,pdu6,0.7030,0.6010
1135800000000,a,pdu6,0.6970,0.6010
1736700000000,a,pdu6,0.6970,0.6010
1734600000000,a,pdu6,0.6970,0.6010
1562100000000,a,pdu6,0.6970,0.6010
1733400000000,a,pdu6,0.6910,0.6010
1191900000000,a,pdu6,0.6910,0.6010
1712700000000,a,pdu6,0.6910,0.6010
1600800000000,a,pdu6,0.6910,0.6010
1301400000000,a,pdu6,0.6910,0.6010
1194000000000,a,pdu6,0.6910,0.6010
1301100000000,a,pdu6,0.6910,0.6010
